Video_index,Video_name,Video_category,Start_times,End_times,Action_labels,Nouns
2365,OP05-R07-Pizza-131150-132250,OP05-R07-Pizza,131150,132250,5,bell_pepper
2366,OP05-R07-Pizza-136425-139285,OP05-R07-Pizza,136425,139285,2,fridge
2367,OP05-R07-Pizza-139760-140780,OP05-R07-Pizza,139760,140780,3,mushroom_container
2368,OP05-R07-Pizza-146570-148720,OP05-R07-Pizza,146570,148720,3,mushroom
2369,OP05-R07-Pizza-149370-150110,OP05-R07-Pizza,149370,150110,3,mushroom
2370,OP05-R07-Pizza-150345-153395,OP05-R07-Pizza,150345,153395,6,mushroom_container
2371,OP05-R07-Pizza-153955-155315,OP05-R07-Pizza,153955,155315,2,fridge
2372,OP05-R07-Pizza-155330-156770,OP05-R07-Pizza,155330,156770,6,fridge
2373,OP05-R07-Pizza-159955-161155,OP05-R07-Pizza,159955,161155,0,mushroom
2374,OP05-R07-Pizza-160890-165190,OP05-R07-Pizza,160890,165190,0,mushroom
2375,OP05-R07-Pizza-170800-180810,OP05-R07-Pizza,170800,180810,4,mushroom
2376,OP05-R07-Pizza-172430-173000,OP05-R07-Pizza,172430,173000,4,mushroom
2377,OP05-R07-Pizza-173810-174500,OP05-R07-Pizza,173810,174500,4,mushroom
2378,OP05-R07-Pizza-175785-176385,OP05-R07-Pizza,175785,176385,4,mushroom
2379,OP05-R07-Pizza-176580-177280,OP05-R07-Pizza,176580,177280,4,mushroom
2380,OP05-R07-Pizza-177345-178175,OP05-R07-Pizza,177345,178175,4,mushroom
2381,OP05-R07-Pizza-178435-179005,OP05-R07-Pizza,178435,179005,4,mushroom
2382,OP05-R07-Pizza-183455-184765,OP05-R07-Pizza,183455,184765,7,"mushroom,cooking_utensil"
2383,OP05-R07-Pizza-184960-214320,OP05-R07-Pizza,184960,214320,7,"mushroom,cooking_utensil"
2384,OP05-R07-Pizza-214550-216060,OP05-R07-Pizza,214550,216060,5,cooking_utensil
2385,OP05-R07-Pizza-221490-222280,OP05-R07-Pizza,221490,222280,7,"mushrooms,cooking_utensil"
2386,OP05-R07-Pizza-265010-266010,OP05-R07-Pizza,265010,266010,7,"mushroom,cooking_utensil"
2387,OP05-R07-Pizza-266263-296723,OP05-R07-Pizza,266263,296723,7,"mushroom,cooking_utensil"
2388,OP05-R07-Pizza-297145-298275,OP05-R07-Pizza,297145,298275,5,cooking_utensil
2389,OP05-R07-Pizza-306330-307710,OP05-R07-Pizza,306330,307710,3,cheese_container
2390,OP05-R07-Pizza-307775-308685,OP05-R07-Pizza,307775,308685,3,cheese_container
2391,OP05-R07-Pizza-310995-311975,OP05-R07-Pizza,310995,311975,2,cheese_container
2392,OP05-R07-Pizza-312610-333150,OP05-R07-Pizza,312610,333150,10,"cheese,grocery_bag,pizza"
2393,OP05-R07-Pizza-336225-337405,OP05-R07-Pizza,336225,337405,5,cheese_container
2394,OP05-R07-Pizza-337520-339100,OP05-R07-Pizza,337520,339100,5,cheese_container
2395,OP05-R07-Pizza-339245-339760,OP05-R07-Pizza,339245,339760,2,fridge
2396,OP05-R07-Pizza-339760-341040,OP05-R07-Pizza,339760,341040,3,condiment_container
2397,OP05-R07-Pizza-341145-342245,OP05-R07-Pizza,341145,342245,3,condiment_container
2398,OP05-R07-Pizza-342310-343420,OP05-R07-Pizza,342310,343420,7,condiment_container
2399,OP05-R07-Pizza-343950-345880,OP05-R07-Pizza,343950,345880,2,condiment_container
2400,OP05-R07-Pizza-346530-362280,OP05-R07-Pizza,346530,362280,0,"condiment,pizza_crust"
2401,OP05-R07-Pizza-364495-366065,OP05-R07-Pizza,364495,366065,2,fridge
2402,OP05-R07-Pizza-365895-367065,OP05-R07-Pizza,365895,367065,5,condiment_container
2403,OP05-R07-Pizza-367305-368235,OP05-R07-Pizza,367305,368235,6,fridge
2404,OP05-R07-Pizza-369930-371670,OP05-R07-Pizza,369930,371670,2,oven
2405,OP05-R07-Pizza-373925-375225,OP05-R07-Pizza,373925,375225,7,pizza
2406,OP05-R07-Pizza-376860-378770,OP05-R07-Pizza,376860,378770,5,pizza
2407,OP06-R04-ContinentalBreakfast-31214-34564,OP06-R04-ContinentalBreakfast,31214,34564,3,plate
2408,OP06-R04-ContinentalBreakfast-35429-36659,OP06-R04-ContinentalBreakfast,35429,36659,3,condiment_container
2409,OP06-R04-ContinentalBreakfast-37324-42514,OP06-R04-ContinentalBreakfast,37324,42514,2,condiment_container
2410,OP06-R04-ContinentalBreakfast-42749-43929,OP06-R04-ContinentalBreakfast,42749,43929,3,eating_utensil
2411,OP06-R04-ContinentalBreakfast-44269-53560,OP06-R04-ContinentalBreakfast,44269,53560,10,"condiment,condiment_container,plate"
2412,OP06-R04-ContinentalBreakfast-53920-62650,OP06-R04-ContinentalBreakfast,53920,62650,10,"condiment,condiment_container,plate"
2413,OP06-R04-ContinentalBreakfast-62940-66580,OP06-R04-ContinentalBreakfast,62940,66580,6,condiment_container
2414,OP06-R04-ContinentalBreakfast-66580-68000,OP06-R04-ContinentalBreakfast,66580,68000,3,condiment_container
2415,OP06-R04-ContinentalBreakfast-71390-73850,OP06-R04-ContinentalBreakfast,71390,73850,2,condiment_container
2416,OP06-R04-ContinentalBreakfast-75000-79730,OP06-R04-ContinentalBreakfast,75000,79730,0,"condiment,plate"
2417,OP06-R04-ContinentalBreakfast-80060-81930,OP06-R04-ContinentalBreakfast,80060,81930,6,condiment_container
2418,OP06-R04-ContinentalBreakfast-81955-84345,OP06-R04-ContinentalBreakfast,81955,84345,6,condiment_container
2419,OP06-R04-ContinentalBreakfast-84700-110660,OP06-R04-ContinentalBreakfast,84700,110660,0,"mixture,eating_utensil"
2420,OP06-R04-ContinentalBreakfast-113000-114960,OP06-R04-ContinentalBreakfast,113000,114960,5,eating_utensil
2421,OP06-R04-ContinentalBreakfast-115100-116410,OP06-R04-ContinentalBreakfast,115100,116410,3,plate
2422,OP06-R04-ContinentalBreakfast-119345-122125,OP06-R04-ContinentalBreakfast,119345,122125,5,plate
2423,OP06-R04-ContinentalBreakfast-122155-124425,OP06-R04-ContinentalBreakfast,122155,124425,5,plate
2424,OP06-R04-ContinentalBreakfast-124470-126990,OP06-R04-ContinentalBreakfast,124470,126990,6,microwave
2425,OP06-R04-ContinentalBreakfast-127490-132090,OP06-R04-ContinentalBreakfast,127490,132090,0,microwave
2426,OP06-R04-ContinentalBreakfast-134970-136390,OP06-R04-ContinentalBreakfast,134970,136390,3,pot
2427,OP06-R04-ContinentalBreakfast-138360-139830,OP06-R04-ContinentalBreakfast,138360,139830,0,faucet
2428,OP06-R04-ContinentalBreakfast-139275-146265,OP06-R04-ContinentalBreakfast,139275,146265,9,"water,faucet,pot"
2429,OP06-R04-ContinentalBreakfast-146000-146580,OP06-R04-ContinentalBreakfast,146000,146580,9,"water,faucet,pot"
2430,OP06-R04-ContinentalBreakfast-148140-150450,OP06-R04-ContinentalBreakfast,148140,150450,5,pot
2431,OP06-R04-ContinentalBreakfast-159405-162635,OP06-R04-ContinentalBreakfast,159405,162635,0,stove
2432,OP06-R04-ContinentalBreakfast-168970-177560,OP06-R04-ContinentalBreakfast,168970,177560,3,bowl
2433,OP06-R04-ContinentalBreakfast-177600-179240,OP06-R04-ContinentalBreakfast,177600,179240,3,bowl
2434,OP06-R04-ContinentalBreakfast-180070-181845,OP06-R04-ContinentalBreakfast,180070,181845,3,cereal_container
2435,OP06-R04-ContinentalBreakfast-182877-190020,OP06-R04-ContinentalBreakfast,182877,190020,9,"cereal,cereal_container,bowl"
2436,OP06-R04-ContinentalBreakfast-190890-195030,OP06-R04-ContinentalBreakfast,190890,195030,7,cereal_container
2437,OP06-R04-ContinentalBreakfast-197390-199520,OP06-R04-ContinentalBreakfast,197390,199520,2,fridge
2438,OP06-R04-ContinentalBreakfast-199385-202795,OP06-R04-ContinentalBreakfast,199385,202795,3,milk_container
2439,OP06-R04-ContinentalBreakfast-205680-207550,OP06-R04-ContinentalBreakfast,205680,207550,5,milk_container
2440,OP06-R04-ContinentalBreakfast-206090-208750,OP06-R04-ContinentalBreakfast,206090,208750,2,milk_container
2441,OP06-R04-ContinentalBreakfast-208785-209835,OP06-R04-ContinentalBreakfast,208785,209835,2,milk_container
2442,OP06-R04-ContinentalBreakfast-209850-214620,OP06-R04-ContinentalBreakfast,209850,214620,9,"milk,milk_container,bowl"
2443,OP06-R04-ContinentalBreakfast-214680-215910,OP06-R04-ContinentalBreakfast,214680,215910,9,"milk,milk_container,bowl"
2444,OP06-R04-ContinentalBreakfast-215115-218465,OP06-R04-ContinentalBreakfast,215115,218465,6,milk_container
2445,OP06-R04-ContinentalBreakfast-220585-223015,OP06-R04-ContinentalBreakfast,220585,223015,5,milk_container
2446,OP06-R04-ContinentalBreakfast-230530-232870,OP06-R04-ContinentalBreakfast,230530,232870,2,microwave
2447,OP06-R04-ContinentalBreakfast-232900-235570,OP06-R04-ContinentalBreakfast,232900,235570,3,plate
2448,OP06-R04-ContinentalBreakfast-239465-240385,OP06-R04-ContinentalBreakfast,239465,240385,5,plate
2449,OP06-R04-ContinentalBreakfast-240780-242580,OP06-R04-ContinentalBreakfast,240780,242580,3,condiment_container
2450,OP06-R04-ContinentalBreakfast-249970-250740,OP06-R04-ContinentalBreakfast,249970,250740,2,condiment_container
2451,OP06-R04-ContinentalBreakfast-251655-252495,OP06-R04-ContinentalBreakfast,251655,252495,3,eating_utensil
2452,OP06-R04-ContinentalBreakfast-252705-256910,OP06-R04-ContinentalBreakfast,252705,256910,10,"condiment,condiment_container,plate"
2453,OP06-R04-ContinentalBreakfast-256907-270457,OP06-R04-ContinentalBreakfast,256907,270457,0,"condiment,mixture"
2454,OP06-R04-ContinentalBreakfast-270550-275080,OP06-R04-ContinentalBreakfast,270550,275080,6,condiment_container
2455,OP06-R04-ContinentalBreakfast-275105-275725,OP06-R04-ContinentalBreakfast,275105,275725,3,condiment_container
2456,OP06-R04-ContinentalBreakfast-275745-277825,OP06-R04-ContinentalBreakfast,275745,277825,5,condiment_container
2457,OP06-R04-ContinentalBreakfast-282680-284630,OP06-R04-ContinentalBreakfast,282680,284630,3,bread
2458,OP06-R04-ContinentalBreakfast-286055-288635,OP06-R04-ContinentalBreakfast,286055,288635,0,"condiment,bread,eating_utensil"
2459,OP06-R04-ContinentalBreakfast-288645-293515,OP06-R04-ContinentalBreakfast,288645,293515,0,"mixture,bread,eating_utensil"
2460,OP06-R04-ContinentalBreakfast-293880-296930,OP06-R04-ContinentalBreakfast,293880,296930,0,"mixture,bread,eating_utensil"
2461,OP06-R04-ContinentalBreakfast-296945-301195,OP06-R04-ContinentalBreakfast,296945,301195,0,"mixture,bread,eating_utensil"
2462,OP06-R04-ContinentalBreakfast-301200-307190,OP06-R04-ContinentalBreakfast,301200,307190,0,"mixture,bread,eating_utensil"
2463,OP06-R04-ContinentalBreakfast-307205-313300,OP06-R04-ContinentalBreakfast,307205,313300,0,"condiment,bread,eating_utensil"
2464,OP06-R04-ContinentalBreakfast-315110-317160,OP06-R04-ContinentalBreakfast,315110,317160,3,bread
2465,OP06-R04-ContinentalBreakfast-317645-319215,OP06-R04-ContinentalBreakfast,317645,319215,5,bread
2466,OP06-R04-ContinentalBreakfast-322190-323440,OP06-R04-ContinentalBreakfast,322190,323440,5,bread
2467,OP06-R04-ContinentalBreakfast-334955-336775,OP06-R04-ContinentalBreakfast,334955,336775,3,cup
2468,OP06-R04-ContinentalBreakfast-342930-345710,OP06-R04-ContinentalBreakfast,342930,345710,3,teabag
2469,OP06-R04-ContinentalBreakfast-346370-351160,OP06-R04-ContinentalBreakfast,346370,351160,2,teabag
2470,OP06-R04-ContinentalBreakfast-351640-353060,OP06-R04-ContinentalBreakfast,351640,353060,3,teabag
2471,OP06-R04-ContinentalBreakfast-353740-355390,OP06-R04-ContinentalBreakfast,353740,355390,5,teabag
2472,OP06-R04-ContinentalBreakfast-358025-359935,OP06-R04-ContinentalBreakfast,358025,359935,5,teabag
2473,OP06-R04-ContinentalBreakfast-375055-376345,OP06-R04-ContinentalBreakfast,375055,376345,5,cup
2474,OP06-R04-ContinentalBreakfast-378830-381160,OP06-R04-ContinentalBreakfast,378830,381160,0,stove
2475,OP06-R04-ContinentalBreakfast-381475-382945,OP06-R04-ContinentalBreakfast,381475,382945,3,pot
2476,OP06-R04-ContinentalBreakfast-385330-391930,OP06-R04-ContinentalBreakfast,385330,391930,9,"water,pot,cup"
2477,OP06-R04-ContinentalBreakfast-394920-397680,OP06-R04-ContinentalBreakfast,394920,397680,5,pot
2478,OP06-R06-GreekSalad-27140-28860,OP06-R06-GreekSalad,27140,28860,2,fridge
2479,OP06-R06-GreekSalad-37148-37918,OP06-R06-GreekSalad,37148,37918,6,fridge
2480,OP06-R06-GreekSalad-45460-48610,OP06-R06-GreekSalad,45460,48610,3,lettuce
2481,OP06-R06-GreekSalad-49025-55135,OP06-R06-GreekSalad,49025,55135,8,lettuce
2482,OP06-R06-GreekSalad-55160-58920,OP06-R06-GreekSalad,55160,58920,5,lettuce
2483,OP06-R06-GreekSalad-65440-76780,OP06-R06-GreekSalad,65440,76780,0,lettuce
2484,OP06-R06-GreekSalad-76870-77470,OP06-R06-GreekSalad,76870,77470,0,lettuce
2485,OP06-R06-GreekSalad-87320-90540,OP06-R06-GreekSalad,87320,90540,3,plate
2486,OP06-R06-GreekSalad-93770-94570,OP06-R06-GreekSalad,93770,94570,10,"plate,plate,counter"
2487,OP06-R06-GreekSalad-94600-95310,OP06-R06-GreekSalad,94600,95310,5,lettuce
2488,OP06-R06-GreekSalad-95840-97570,OP06-R06-GreekSalad,95840,97570,5,plate
2489,OP06-R06-GreekSalad-97735-99215,OP06-R06-GreekSalad,97735,99215,3,eating_utensil
2490,OP06-R06-GreekSalad-101595-121135,OP06-R06-GreekSalad,101595,121135,4,lettuce
2491,OP06-R06-GreekSalad-127300-128890,OP06-R06-GreekSalad,127300,128890,3,cucumber
2492,OP06-R06-GreekSalad-134350-136090,OP06-R06-GreekSalad,134350,136090,3,plate
2493,OP06-R06-GreekSalad-136100-137200,OP06-R06-GreekSalad,136100,137200,5,plate
2494,OP06-R06-GreekSalad-139700-140770,OP06-R06-GreekSalad,139700,140770,3,eating_utensil
2495,OP06-R06-GreekSalad-140785-161465,OP06-R06-GreekSalad,140785,161465,4,cucumber
2496,OP06-R06-GreekSalad-161480-162700,OP06-R06-GreekSalad,161480,162700,5,eating_utensil
2497,OP06-R06-GreekSalad-167720-168430,OP06-R06-GreekSalad,167720,168430,3,eating_utensil
2498,OP06-R06-GreekSalad-170355-179145,OP06-R06-GreekSalad,170355,179145,4,cucumber
2499,OP06-R06-GreekSalad-179370-180410,OP06-R06-GreekSalad,179370,180410,5,cucumber
2500,OP06-R06-GreekSalad-181370-208350,OP06-R06-GreekSalad,181370,208350,4,cucumber
2501,OP06-R06-GreekSalad-208680-209670,OP06-R06-GreekSalad,208680,209670,3,tomato
2502,OP06-R06-GreekSalad-213965-229415,OP06-R06-GreekSalad,213965,229415,4,tomato
2503,OP06-R06-GreekSalad-229500-230260,OP06-R06-GreekSalad,229500,230260,10,"tomato,plate,plate"
2504,OP06-R06-GreekSalad-233190-244170,OP06-R06-GreekSalad,233190,244170,4,tomato
2505,OP06-R06-GreekSalad-244550-245510,OP06-R06-GreekSalad,244550,245510,3,onion
2506,OP06-R06-GreekSalad-246930-264110,OP06-R06-GreekSalad,246930,264110,4,onion
2507,OP06-R06-GreekSalad-264310-265010,OP06-R06-GreekSalad,264310,265010,5,onion
2508,OP06-R06-GreekSalad-265600-269050,OP06-R06-GreekSalad,265600,269050,4,onion
2509,OP06-R06-GreekSalad-271865-272465,OP06-R06-GreekSalad,271865,272465,5,eating_utensil
2510,OP06-R06-GreekSalad-274110-289850,OP06-R06-GreekSalad,274110,289850,0,salad
2511,OP06-R06-GreekSalad-296070-297720,OP06-R06-GreekSalad,296070,297720,2,fridge
2512,OP06-R06-GreekSalad-298475-300565,OP06-R06-GreekSalad,298475,300565,3,cheese_container
2513,OP06-R06-GreekSalad-301200-305080,OP06-R06-GreekSalad,301200,305080,6,fridge
2514,OP06-R06-GreekSalad-306600-307260,OP06-R06-GreekSalad,306600,307260,5,cheese_container
2515,OP06-R06-GreekSalad-307300-310050,OP06-R06-GreekSalad,307300,310050,2,cheese_container
2516,OP06-R06-GreekSalad-310955-311995,OP06-R06-GreekSalad,310955,311995,3,eating_utensil
2517,OP06-R06-GreekSalad-312075-319350,OP06-R06-GreekSalad,312075,319350,3,unknown
2518,OP06-R06-GreekSalad-319360-343000,OP06-R06-GreekSalad,319360,343000,10,"cheese,cheese_container,salad"
2519,OP06-R06-GreekSalad-343080-344130,OP06-R06-GreekSalad,343080,344130,5,eating_utensil
2520,OP06-R06-GreekSalad-345195-349715,OP06-R06-GreekSalad,345195,349715,6,cheese_container
2521,OP06-R06-GreekSalad-351575-353195,OP06-R06-GreekSalad,351575,353195,2,fridge
2522,OP06-R06-GreekSalad-353985-355495,OP06-R06-GreekSalad,353985,355495,2,fridge
2523,OP06-R06-GreekSalad-355450-356680,OP06-R06-GreekSalad,355450,356680,5,cheese_container
2524,OP06-R06-GreekSalad-358145-359805,OP06-R06-GreekSalad,358145,359805,6,fridge
2525,OP06-R06-GreekSalad-360795-362135,OP06-R06-GreekSalad,360795,362135,2,fridge
2526,OP06-R06-GreekSalad-363065-364825,OP06-R06-GreekSalad,363065,364825,3,condiment_container
2527,OP06-R06-GreekSalad-366325-368425,OP06-R06-GreekSalad,366325,368425,3,condiment_container
2528,OP06-R06-GreekSalad-371165-374725,OP06-R06-GreekSalad,371165,374725,6,fridge
2529,OP06-R06-GreekSalad-375445-376785,OP06-R06-GreekSalad,375445,376785,5,condiment_container
2530,OP06-R06-GreekSalad-377300-378690,OP06-R06-GreekSalad,377300,378690,2,unknown_container
2531,OP06-R06-GreekSalad-378765-379935,OP06-R06-GreekSalad,378765,379935,3,condiment_container
2532,OP06-R06-GreekSalad-380180-382230,OP06-R06-GreekSalad,380180,382230,9,"condiment,condiment_container,salad"
2533,OP06-R06-GreekSalad-382695-383405,OP06-R06-GreekSalad,382695,383405,6,juice_container
2534,OP06-R06-GreekSalad-385060-387480,OP06-R06-GreekSalad,385060,387480,2,condiment_container
2535,OP06-R06-GreekSalad-387740-390030,OP06-R06-GreekSalad,387740,390030,9,"condiment,condiment_container,salad"
2536,OP06-R06-GreekSalad-390150-393290,OP06-R06-GreekSalad,390150,393290,6,condiment_container
2537,OP06-R06-GreekSalad-398380-399850,OP06-R06-GreekSalad,398380,399850,3,condiment_container
2538,OP06-R06-GreekSalad-400355-403315,OP06-R06-GreekSalad,400355,403315,2,oil_container
2539,OP06-R06-GreekSalad-403365-408295,OP06-R06-GreekSalad,403365,408295,9,"condiment,condiment_container,salad"
2540,OP06-R06-GreekSalad-408330-411835,OP06-R06-GreekSalad,408330,411835,9,"oil,oil_container,salad"
2541,OP06-R06-GreekSalad-411902-413022,OP06-R06-GreekSalad,411902,413022,5,condiment_container
2542,OP06-R06-GreekSalad-413242-413942,OP06-R06-GreekSalad,413242,413942,3,eating_utensil
2543,OP06-R06-GreekSalad-414052-430652,OP06-R06-GreekSalad,414052,430652,7,"salad,eating_utensil"
2544,OP06-R06-GreekSalad-430670-431250,OP06-R06-GreekSalad,430670,431250,7,eating_utensil
2545,OP06-R06-GreekSalad-432080-433030,OP06-R06-GreekSalad,432080,433030,3,lettuce_container
2546,OP06-R06-GreekSalad-433565-435575,OP06-R06-GreekSalad,433565,435575,2,fridge
2547,OP06-R06-GreekSalad-436590-438900,OP06-R06-GreekSalad,436590,438900,5,lettuce_container
2548,OP06-R06-GreekSalad-442145-443845,OP06-R06-GreekSalad,442145,443845,3,condiment_container
2549,OP06-R06-GreekSalad-445115-447375,OP06-R06-GreekSalad,445115,447375,2,fridge
2550,OP06-R06-GreekSalad-447425-449955,OP06-R06-GreekSalad,447425,449955,5,condiment_container
2551,OP06-R06-GreekSalad-451220-452340,OP06-R06-GreekSalad,451220,452340,6,fridge
2552,OP06-R06-GreekSalad-455365-456725,OP06-R06-GreekSalad,455365,456725,0,hand
2553,OP06-R06-GreekSalad-457680-459310,OP06-R06-GreekSalad,457680,459310,3,paper_towel
2554,OP06-R06-GreekSalad-459365-461425,OP06-R06-GreekSalad,459365,461425,0,"hand,paper_towel"
2555,OP06-R07-Pizza-23908-25948,OP06-R07-Pizza,23908,25948,3,tortilla_container
2556,OP06-R07-Pizza-26728-31698,OP06-R07-Pizza,26728,31698,3,pizza_crust
2557,OP06-R07-Pizza-33708-34818,OP06-R07-Pizza,33708,34818,5,pizza_crust
2558,OP06-R07-Pizza-39970-40980,OP06-R07-Pizza,39970,40980,3,bell_pepper
2559,OP06-R07-Pizza-40995-41765,OP06-R07-Pizza,40995,41765,7,bell_pepper
2560,OP06-R07-Pizza-42330-50720,OP06-R07-Pizza,42330,50720,3,mushroom
2561,OP06-R07-Pizza-54245-55115,OP06-R07-Pizza,54245,55115,0,faucet
2562,OP06-R07-Pizza-55280-65370,OP06-R07-Pizza,55280,65370,0,faucet
2563,OP06-R07-Pizza-65425-66325,OP06-R07-Pizza,65425,66325,0,faucet
2564,OP06-R07-Pizza-72530-73830,OP06-R07-Pizza,72530,73830,5,mushroom
2565,OP06-R07-Pizza-75735-111510,OP06-R07-Pizza,75735,111510,4,mushroom
2566,OP06-R07-Pizza-117200-119340,OP06-R07-Pizza,117200,119340,0,stove
2567,OP06-R07-Pizza-120620-121810,OP06-R07-Pizza,120620,121810,3,oil_container
2568,OP06-R07-Pizza-122165-124695,OP06-R07-Pizza,122165,124695,2,oil_container
2569,OP06-R07-Pizza-124730-128830,OP06-R07-Pizza,124730,128830,9,"oil,oil_container,cup"
2570,OP06-R07-Pizza-130320-134050,OP06-R07-Pizza,130320,134050,10,"oil,oil_container,pan"
2571,OP06-R07-Pizza-134095-136605,OP06-R07-Pizza,134095,136605,6,oil_container
2572,OP06-R07-Pizza-136660-137650,OP06-R07-Pizza,136660,137650,6,oil_container
2573,OP06-R07-Pizza-137875-139345,OP06-R07-Pizza,137875,139345,7,pan
2574,OP06-R07-Pizza-139350-145490,OP06-R07-Pizza,139350,145490,7,pan
2575,OP06-R07-Pizza-145140-145870,OP06-R07-Pizza,145140,145870,5,pan
2576,OP06-R07-Pizza-156100-161850,OP06-R07-Pizza,156100,161850,7,"oil,eating_utensil"
2577,OP06-R07-Pizza-161865-163675,OP06-R07-Pizza,161865,163675,5,cooking_utensil
2578,OP06-R07-Pizza-166030-169860,OP06-R07-Pizza,166030,169860,3,plate
2579,OP06-R07-Pizza-169425-170095,OP06-R07-Pizza,169425,170095,5,eating_utensil
2580,OP06-R07-Pizza-170100-171420,OP06-R07-Pizza,170100,171420,3,eating_utensil
2581,OP06-R07-Pizza-173350-187890,OP06-R07-Pizza,173350,187890,10,"mushroom,plate,pan"
2582,OP06-R07-Pizza-189570-190550,OP06-R07-Pizza,189570,190550,5,plate
2583,OP06-R07-Pizza-191880-192940,OP06-R07-Pizza,191880,192940,3,cooking_utensil
2584,OP06-R07-Pizza-192950-199620,OP06-R07-Pizza,192950,199620,7,"mushroom,cooking_utensil"
2585,OP06-R07-Pizza-199670-203150,OP06-R07-Pizza,199670,203150,0,microwave
2586,OP06-R07-Pizza-203160-215820,OP06-R07-Pizza,203160,215820,0,microwave
2587,OP06-R07-Pizza-215890-217670,OP06-R07-Pizza,215890,217670,5,cooking_utensil
2588,OP06-R07-Pizza-219450-220870,OP06-R07-Pizza,219450,220870,3,bell_pepper
2589,OP06-R07-Pizza-223760-226260,OP06-R07-Pizza,223760,226260,4,bell_pepper
2590,OP06-R07-Pizza-225570-229440,OP06-R07-Pizza,225570,229440,4,bell_pepper
2591,OP06-R07-Pizza-229775-230435,OP06-R07-Pizza,229775,230435,5,bell_pepper
2592,OP06-R07-Pizza-231515-248515,OP06-R07-Pizza,231515,248515,4,bell_pepper
2593,OP06-R07-Pizza-250925-252245,OP06-R07-Pizza,250925,252245,3,cooking_utensil
2594,OP06-R07-Pizza-252275-267615,OP06-R07-Pizza,252275,267615,0,"mushrooms,serving_spoon"
2595,OP06-R07-Pizza-268870-271090,OP06-R07-Pizza,268870,271090,5,cooking_utensil
2596,OP06-R07-Pizza-273050-276580,OP06-R07-Pizza,273050,276580,2,fridge
2597,OP06-R07-Pizza-277185-278815,OP06-R07-Pizza,277185,278815,3,sausage_container
2598,OP06-R07-Pizza-281870-283430,OP06-R07-Pizza,281870,283430,6,fridge
2599,OP06-R07-Pizza-284400-290270,OP06-R07-Pizza,284400,290270,2,sausage_container
2600,OP06-R07-Pizza-292570-293800,OP06-R07-Pizza,292570,293800,3,carrot
2601,OP06-R07-Pizza-293875-294425,OP06-R07-Pizza,293875,294425,5,sausage
2602,OP06-R07-Pizza-294430-296560,OP06-R07-Pizza,294430,296560,3,carrot
2603,OP06-R07-Pizza-297045-297725,OP06-R07-Pizza,297045,297725,5,sausage_container
2604,OP06-R07-Pizza-297735-298805,OP06-R07-Pizza,297735,298805,3,eating_utensil
